11404,1,0,30.29,102104.32,22.06,400000.00,160,8,30.22,102087.91,21.84,400000.00,160,8,31.15,102120.26,22.47,29057.89,176,7,31.33,102097.80,21.88,693532.00,160,6,31.76,102165.31,20.53,6308818.00,176,0,31.62,102190.25,21.17,3347772.75,176,0,31.63,102181.47,21.68,849968.87,176,7,31.59,102154.64,20.81,1473911.50,176,7
12404,1,0,30.32,102105.95,22.05,400000.00,160,7,30.22,102084.18,21.78,400000.00,160,8,31.14,102116.82,22.43,144347.33,176,5,31.35,102099.81,21.78,316537.88,176,4,31.77,102164.55,20.42,363830.16,160,7,31.62,102189.89,21.13,639600.25,160,7,31.64,102191.84,21.62,59245.55,176,4,31.59,102157.45,20.77,363830.16,160,3
13404,1,0,30.32,102105.60,22.01,400000.00,160,7,30.21,102084.51,21.71,400000.00,160,8,31.16,102115.56,22.38,138266.27,176,3,31.36,102098.30,21.69,732999.31,160,2,31.90,102169.72,20.35,800000.00,160,4,31.74,102195.84,21.09,643822.69,160,4,31.68,102185.02,21.57,317716.41,176,0,31.65,102158.42,20.72,1465998.62,176,9
14404,1,0,30.31,102105.13,22.03,400000.00,160,7,30.20,102083.59,21.73,400000.00,160,8,31.17,102115.34,22.38,802036.44,176,1,31.37,102100.46,21.69,5454061.50,160,0,31.80,102161.93,20.29,6386279.50,176,0,31.63,102187.58,21.08,3374665.25,176,0,31.63,102182.41,21.50,327156.56,176,6,31.57,102154.59,20.67,221309.70,176,5
15404,1,0,30.30,102103.55,22.27,707915.69,160,6,30.22,102085.41,22.07,363378.28,160,7,31.13,102111.03,22.63,26495.55,176,9,31.33,102099.26,22.08,53489.34,176,8,31.80,102162.85,20.45,363830.16,160,7,31.63,102188.30,21.28,642006.25,160,7,31.70,102187.69,21.48,129260.29,176,2,31.65,102156.02,20.77,214495.19,176,2
16404,1,0,30.36,102107.53,22.78,639001.56,160,6,30.26,102086.70,22.73,343278.59,160,7,31.20,102121.47,23.10,26332.03,176,7,31.39,102100.13,22.78,329048.84,176,5,31.91,102162.05,21.03,363830.16,160,3,31.74,102187.95,21.81,628992.63,160,3,31.75,102183.80,21.90,2411539.50,176,8,31.70,102155.19,21.34,4646625.00,176,8
17404,1,0,30.35,102109.42,23.44,573508.81,160,6,30.25,102086.90,23.50,331928.69,160,7,31.17,102117.16,23.76,137486.58,176,5,31.40,102103.03,23.57,334203.66,176,3,31.81,102163.58,21.72,99785.62,176,9,31.65,102192.08,22.47,67814.57,176,9,31.74,102192.30,22.55,58314.35,176,4,31.69,102162.01,22.06,90844.57,176,4
18404,1,0,30.37,102106.23,24.07,512000.00,160,5,30.29,102086.55,24.11,395214.19,160,6,31.20,102111.36,24.43,298803.63,160,2,31.42,102101.18,24.21,2375870.00,176,1,31.86,102165.80,22.32,341903.19,176,6,31.70,102191.62,23.07,225849.14,176,6,31.82,102186.11,23.21,550833.81,160,1,31.76,102157.74,22.85,491362.75,176,0
19404,1,0,30.40,102108.52,24.88,458063.06,160,5,30.33,102089.12,24.88,366893.59,160,6,31.24,102113.39,25.34,1600000.00,160,0,31.42,102100.31,25.02,55220.02,176,9,32.02,102170.77,23.08,1246500.25,176,2,31.86,102198.99,23.95,732999.31,176,2,31.88,102187.06,24.09,808687.06,176,7,31.78,102157.66,24.09,477946.31,176,6
20404,1,0,30.37,102104.99,25.68,415163.19,160,4,30.35,102087.91,25.73,333550.50,160,6,31.23,102118.69,26.55,26479.11,176,8,31.46,102102.77,26.03,54584.22,176,7,31.95,102165.94,24.58,95593.73,176,9,31.80,102193.53,25.74,62362.97,176,9,31.88,102187.38,25.43,525397.62,160,3,31.83,102159.79,26.26,669062.38,160,3
21404,1,0,30.43,102105.56,26.63,375641.97,160,4,30.40,102089.75,26.61,305489.25,160,6,31.29,102112.27,27.99,30754.45,160,6,31.49,102102.01,27.31,332899.87,176,4,32.05,102167.77,26.03,317420.97,176,5,31.84,102194.39,27.69,192048.02,176,6,31.98,102187.51,26.50,777820.00,176,9,31.92,102160.09,28.14,1234106.62,176,9
22404,1,0,30.47,102103.55,27.78,350325.00,160,4,30.43,102086.61,27.66,293915.03,160,5,31.27,102113.12,29.35,133402.81,176,4,31.47,102094.34,28.64,774291.13,160,2,32.13,102172.38,27.40,1186902.37,176,2,31.96,102198.91,29.36,671695.62,176,2,31.96,102189.62,27.40,123106.52,176,5,31.88,102159.12,29.54,194123.22,176,5
23404,1,0,30.52,102109.23,28.72,1266151.50,176,3,30.48,102087.96,28.62,275862.06,160,5,31.32,102112.34,30.20,183644.19,160,2,31.53,102097.04,29.38,5531397.50,160,0,32.09,102169.80,28.28,90844.57,176,8,31.91,102200.27,30.29,60292.04,176,8,32.10,102191.61,28.41,117836.59,176,2,32.01,102160.32,30.73,645649.44,160,1
24404,1,0,30.56,102110.57,29.76,1238584.87,176,3,30.52,102087.61,29.60,256963.61,160,5,31.38,102112.77,31.16,1600000.00,160,0,31.55,102099.90,30.20,53691.27,176,8,32.16,102167.69,29.22,307138.56,176,5,31.99,102199.78,31.07,192372.72,176,5,32.15,102189.68,29.33,755859.00,176,7,32.04,102159.13,31.73,1213270.12,176,7
25404,1,0,30.60,102111.27,30.58,1227449.75,176,3,30.50,102084.01,30.39,242711.55,160,4,31.39,102114.91,32.24,26283.37,176,8,31.61,102100.73,31.16,363830.16,160,6,32.20,102164.84,30.13,363830.16,160,1,32.03,102192.28,31.79,531120.31,160,1,32.21,102197.67,30.32,53590.12,176,4,32.05,102160.38,32.48,638404.00,160,3
26404,1,0,30.67,102112.59,31.20,1542459.00,176,2,30.56,102086.63,31.01,240150.09,160,4,31.44,102114.11,33.16,31067.96,160,6,31.64,102102.41,32.01,338177.00,176,4,32.18,102166.36,30.66,363830.16,160,7,32.02,102199.16,32.16,60807.60,176,8,32.30,102190.34,31.05,276756.75,176,0,32.13,102162.63,32.76,427646.69,176,0
27404,1,0,30.74,102113.96,32.01,1511718.00,176,2,30.61,102085.05,31.69,235999.08,160,4,31.49,102115.30,33.84,128967.26,176,3,31.71,102102.20,32.71,2400937.75,176,1,32.44,102174.02,30.95,800000.00,160,4,32.18,102202.56,32.42,172332.55,176,5,32.29,102190.99,31.49,287964.00,176,6,32.12,102162.05,32.82,440051.56,176,6
28404,1,0,30.76,102112.52,32.91,2426540.25,176,1,30.62,102086.09,32.49,232146.91,160,4,31.50,102117.22,34.48,742567.06,176,1,31.68,102103.33,33.36,54202.84,176,9,32.36,102166.41,32.07,5254650.50,176,0,32.25,102195.27,34.07,440335.41,160,1,32.36,102198.31,31.59,113676.73,176,2,32.20,102166.75,33.03,176795.58,176,2
29404,2,0,30.81,102114.16,33.35,2367630.00,176,1,30.67,102091.73,32.94,984142.25,176,3,31.51,102116.05,34.75,26711.19,176,9,31.76,102109.45,33.72,53489.34,176,7,32.37,102170.34,32.98,363830.16,160,7,32.40,102194.90,36.11,411658.28,160,7,32.44,102194.12,31.74,702091.19,176,9,32.29,102163.69,33.40,3632816.00,176,8
30404,2,0,30.86,102111.59,33.77,2351320.25,176,1,30.73,102091.88,33.44,984142.25,176,3,31.58,102119.47,35.00,26186.58,176,7,31.78,102102.82,34.25,335188.22,176,5,32.46,102166.89,33.78,363830.16,160,3,32.40,102200.29,37.73,444058.97,160,4,32.39,102191.44,32.18,114592.66,176,5,32.29,102169.45,34.08,78048.78,176,4
31404,2,0,30.86,102112.47,33.91,128000.00,160,0,30.73,102092.12,33.64,983433.37,176,3,31.57,102117.62,35.08,135092.34,176,5,31.80,102104.75,34.36,343624.16,176,3,32.37,102170.52,33.95,86868.00,176,9,32.26,102197.88,37.85,2411539.50,176,0,32.48,102191.74,32.34,467793.50,160,1,32.34,102166.06,34.28,605022.19,160,1
32404,3,0,30.94,102113.95,33.75,119990.63,160,0,30.84,102094.74,33.48,1236341.62,176,2,31.70,102119.95,35.02,128772.63,176,3,31.96,102098.68,34.46,5559552.00,160,0,32.43,102173.47,33.63,298542.28,176,6,32.25,102197.74,37.13,496003.88,160,7,32.49,102193.51,32.05,733787.19,176,7,32.31,102163.15,33.99,428720.97,176,6
33404,3,0,31.02,102113.30,33.87,112329.97,160,0,30.94,102098.34,33.78,1218684.87,176,2,31.84,102122.56,35.92,691424.69,176,1,32.12,102103.17,36.33,52958.21,176,8,32.58,102166.23,33.75,363830.16,160,3,32.39,102197.62,36.31,487502.97,160,3,32.53,102194.27,31.56,471021.16,160,3,32.38,102166.64,33.15,614277.12,160,3
34404,4,0,31.11,102113.44,34.39,105004.10,160,0,30.98,102096.41,34.31,1211117.62,176,2,31.89,102123.87,37.27,25241.57,176,8,32.24,102104.22,39.14,719101.13,160,6,32.56,102171.29,34.58,83879.42,176,9,32.35,102199.39,36.15,56276.11,176,9,32.65,102196.74,31.71,690725.13,176,9,32.52,102164.64,32.94,1128063.87,176,9
35404,5,0,31.21,102111.71,34.93,100846.95,160,9,31.05,102097.37,34.60,1202583.62,176,2,31.98,102124.34,38.72,28841.82,160,6,32.32,102105.61,41.84,303048.25,176,4,32.62,102169.18,35.60,275862.06,176,6,32.41,102197.04,36.63,164049.98,176,6,32.61,102195.95,32.07,112478.03,176,5,32.51,102163.87,33.19,174268.20,176,5
36404,5,0,31.30,102109.10,35.56,94117.65,160,9,31.12,102096.62,34.73,1826125.75,176,1,32.00,102125.67,39.82,119822.14,176,4,32.34,102104.17,44.03,717589.37,160,2,32.79,102175.01,36.45,972921.63,176,2,32.54,102194.27,37.38,433622.69,160,3,32.76,102198.21,32.55,107315.03,176,2,32.67,102168.30,33.58,167923.91,176,2
37404,4,0,31.41,102114.13,36.25,93226.51,160,9,31.19,102095.70,34.96,1818827.75,176,1,32.06,102115.63,40.26,167758.84,160,2,32.40,102104.27,45.39,51581.70,176,9,32.78,102177.09,37.26,79134.47,176,8,32.50,102197.24,37.98,53691.27,176,9,32.82,102194.91,32.98,1978266.12,176,8,32.71,102164.95,33.91,1108825.12,176,7
38404,3,0,31.52,102114.57,36.93,85390.26,160,8,31.28,102096.00,35.43,1790209.75,176,1,32.14,102118.57,40.56,1444287.75,160,0,32.48,102105.10,46.71,50935.14,176,8,32.87,102174.94,38.01,262901.16,176,5,32.56,102197.38,38.49,161871.64,176,6,32.85,102200.88,33.38,49805.45,176,4,32.79,102173.21,34.28,75161.48,176,4
39404,2,0,31.59,102113.33,37.62,79207.92,160,8,31.34,102092.95,35.99,58715.60,160,0,32.16,102118.54,40.96,25559.11,176,8,32.53,102102.66,47.84,297760.97,176,5,32.93,102169.25,38.56,363830.16,160,1,32.73,102201.37,38.73,537391.75,176,2,32.95,102192.19,33.81,246035.56,176,0,32.88,102162.06,34.59,385179.63,176,0
40404,1,0,31.68,102115.36,37.96,73101.09,160,8,31.43,102095.51,36.11,53725.08,160,0,32.25,102121.13,41.04,30425.48,160,6,32.60,102102.73,48.63,298542.28,176,3,32.94,102170.73,39.19,363830.16,160,7,32.72,102204.55,39.09,51457.29,176,8,32.95,102189.64,34.26,254283.58,176,6,32.92,102162.00,35.01,390690.56,176,6
41404,1,0,31.77,102115.04,38.27,67068.38,160,7,31.51,102098.52,36.26,50363.96,160,0,32.30,102122.43,41.06,122840.69,176,4,32.66,102108.53,49.25,2134445.00,176,1,33.11,102175.05,39.76,755719.56,160,4,32.85,102201.94,39.46,154263.33,176,5,33.03,102190.96,34.68,412903.22,160,3,33.07,102168.52,35.46,154542.70,176,2
42404,2,0,31.87,102113.16,38.52,61686.75,160,7,31.58,102099.58,36.05,49230.77,160,0,32.38,102121.04,40.89,700650.00,176,1,32.64,102106.51,49.35,51118.21,176,8,33.17,102171.42,40.66,3968031.00,176,0,33.08,102195.48,40.45,53455.84,160,1,33.19,102196.92,35.98,560328.31,176,9,33.17,102166.78,37.27,2716180.25,176,8
43404,2,0,31.95,102111.95,38.84,218896.97,160,6,31.64,102098.26,35.83,49060.94,160,0,32.42,102119.97,40.75,26218.76,176,9,32.73,102106.30,49.46,692828.13,160,6,33.28,102174.65,42.79,363830.16,160,7,33.22,102202.25,43.02,42695.13,176,8,33.15,102197.19,37.65,94849.95,176,5,33.19,102171.96,39.44,64777.33,176,4
44404,3,1,32.35,102113.72,39.38,303587.31,160,9,32.10,102095.13,35.95,259700.73,160,9,32.28,102123.36,40.81,888117.94,176,1,32.58,102105.48,49.79,2694736.75,176,1,33.26,102174.69,45.24,4258903.00,176,0,33.01,102197.99,45.76,41210.56,176,9,33.23,102198.88,39.21,866694.88,160,8,33.20,102167.53,41.49,431430.38,160,7
45404,3,1,32.53,102115.09,39.81,71748.88,176,5,32.24,102098.13,36.14,70156.21,176,5,32.23,102122.64,41.09,881239.25,176,1,32.51,102105.09,50.35,2632390.75,176,1,33.21,102176.81,47.84,66390.04,176,8,33.10,102201.80,48.30,1794916.75,160,7,33.23,102202.91,40.55,126576.02,176,5,33.25,102172.86,43.20,417959.19,160,4
46404,4,2,32.62,102117.80,40.07,1044365.13,176,0,32.30,102098.76,35.85,934946.38,176,0,32.62,102120.01,41.24,2299831.50,160,0,32.88,102104.34,50.74,288450.72,160,9,33.13,102181.41,50.23,1534657.12,160,2,33.09,102202.89,50.40,674349.69,160,2,33.07,102198.17,41.68,2098360.75,160,1,33.01,102166.42,44.56,2983248.25,176,0
47404,4,3,32.70,102118.16,40.38,102297.70,176,6,32.38,102097.57,35.56,98234.84,176,6,32.71,102117.54,41.19,116231.55,176,6,32.95,102106.09,50.76,116788.32,176,5,33.05,102184.30,52.42,1943074.00,176,2,33.10,102204.09,52.09,1450424.87,176,1,33.00,102197.34,42.92,50996.02,160,8,32.97,102170.27,46.25,73478.76,160,8
48404,4,3,32.69,102122.96,40.87,40012.50,176,7,32.37,102101.40,35.63,79281.51,160,7,32.86,102128.19,41.29,62000.48,176,5,33.18,102113.63,50.96,129949.24,176,5,33.44,102180.84,54.09,146202.17,176,5,33.52,102205.55,53.64,1374496.62,160,4,32.85,102201.97,43.93,54340.90,160,8,32.82,102172.72,47.77,76784.64,160,8
49404,4,0,32.51,102118.90,41.08,178646.20,176,5,32.21,102101.58,35.83,160501.56,176,5,32.90,102125.19,41.42,80326.33,160,3,33.15,102107.99,51.27,227353.47,176,3,33.62,102180.80,55.33,363830.16,160,1,33.64,102203.70,54.90,50000.00,160,1,33.29,102196.77,44.56,96403.69,160,1,33.26,102168.23,48.80,383664.28,160,1
50404,4,1,32.64,102123.41,41.24,64974.62,160,4,32.33,102100.95,36.01,62317.43,160,4,32.83,102125.76,41.45,133716.38,176,5,33.11,102109.06,51.59,278109.72,176,5,33.73,102182.32,56.27,219884.05,160,3,33.60,102207.88,56.12,802979.81,160,4,33.35,102196.37,44.97,47424.97,160,3,33.30,102168.80,49.49,376678.31,160,3
51404,5,2,33.01,102115.91,41.23,969467.44,176,0,32.70,102096.77,36.10,891015.87,176,0,32.64,102122.92,41.38,58514.29,160,1,32.91,102106.53,51.81,602884.88,160,1,33.60,102184.38,57.15,323436.50,160,0,33.53,102209.68,57.08,1225246.75,176,1,33.34,102199.55,45.42,1811587.75,176,0,33.30,102170.86,50.25,2612245.00,176,0
52404,5,3,32.99,102115.77,41.00,116549.05,160,5,32.60,102094.55,35.60,39640.75,160,6,33.21,102121.40,41.26,30710.17,160,3,33.39,102115.14,51.80,133611.69,176,5,33.50,102185.27,58.04,615939.87,160,4,33.50,102204.97,57.93,181495.92,160,4,33.17,102197.83,46.05,206826.91,176,4,33.14,102170.50,51.12,280624.84,176,4
53404,5,0,32.83,102119.16,40.71,72789.31,160,8,32.50,102098.43,35.12,84965.15,160,7,33.18,102124.95,40.89,30754.45,160,6,33.37,102108.25,51.52,598130.81,160,6,33.88,102190.18,58.92,156240.47,176,5,33.90,102211.54,58.65,91135.63,176,5,33.11,102197.30,46.86,100668.50,160,5,33.08,102174.52,51.87,104234.53,160,4
54404,5,0,32.73,102118.77,40.54,50363.96,160,7,32.44,102099.61,34.97,150190.67,176,6,33.17,102129.85,40.64,108612.64,176,3,33.38,102111.18,51.41,222463.61,176,3,33.86,102180.63,59.42,363830.16,160,1,33.90,102208.16,59.04,50000.00,160,1,33.54,102195.41,47.46,100000.00,160,1,33.49,102173.07,52.73,128578.60,160,1
55404,6,0,32.75,102119.91,40.29,49776.39,160,7,32.46,102095.66,35.14,148105.30,176,6,33.21,102126.91,40.56,697785.38,176,1,33.44,102110.88,51.54,1860972.25,176,1,33.89,102183.59,59.77,363830.16,160,7,33.92,102209.66,59.38,50000.00,160,7,33.61,102195.42,47.81,445217.41,176,7,33.54,102167.08,53.02,615384.62,176,7
56404,7,0,32.77,102120.66,40.17,151658.77,176,6,32.46,102095.91,35.43,146831.09,176,6,33.21,102126.21,40.66,29317.45,176,9,33.45,102110.95,51.73,53355.57,176,9,34.05,102188.80,60.16,363830.16,160,4,34.05,102212.04,59.68,99147.95,160,4,33.65,102199.30,47.97,50000.00,160,3,33.58,102171.69,52.93,66441.73,160,3
57404,3,0,32.80,102122.11,39.80,154402.89,176,6,32.51,102097.37,35.26,153293.41,176,5,33.28,102128.58,40.42,24615.38,176,7,33.54,102115.17,51.55,49344.64,176,7,33.98,102181.77,60.40,2233978.75,176,0,34.03,102213.52,59.93,891597.75,176,0,33.73,102200.19,47.93,430885.75,176,9,33.67,102172.81,52.68,601821.94,176,9
58404,2,0,32.82,102119.11,39.39,153569.28,176,6,32.52,102097.11,35.23,152199.77,176,5,33.31,102125.92,40.18,123731.27,176,5,33.56,102113.34,51.48,262295.09,176,5,33.99,102186.82,60.54,363830.16,160,7,34.04,102212.03,60.24,50000.00,160,7,33.65,102197.20,47.36,78479.46,176,5,33.59,102171.60,51.85,115289.35,176,5
59404,1,0,32.84,102118.06,39.07,168255.02,176,5,32.54,102094.71,34.92,151793.66,176,5,33.37,102128.63,39.80,124181.42,176,3,33.59,102108.84,51.33,610432.19,160,2,33.97,102179.91,59.87,363830.16,160,3,34.00,102211.94,60.39,50000.00,160,3,33.75,102200.09,46.20,77835.21,176,2,33.69,102172.17,50.66,114438.98,176,2
60404,1,0,32.85,102116.64,38.64,167758.84,176,5,32.53,102093.40,34.48,150854.45,176,4,33.37,102123.83,39.32,904593.62,176,0,33.62,102111.16,50.87,2553616.00,176,0,33.92,102186.55,57.76,60164.51,176,9,33.88,102210.73,59.10,34622.67,176,9,33.76,102195.82,44.99,494566.53,176,7,33.69,102169.30,49.46,689330.19,176,7
61404,1,0,32.79,102112.99,37.86,168089.30,176,4,32.57,102091.87,33.97,150322.95,176,4,33.36,102123.89,38.63,26251.03,176,8,33.56,102109.99,49.59,48586.07,176,8,33.92,102183.54,54.73,194787.91,176,6,33.87,102211.74,56.43,105068.75,176,6,33.74,102203.43,43.40,38882.14,176,4,33.69,102176.52,47.76,57450.63,176,4
62404,1,0,32.80,102117.13,36.71,167923.91,176,4,32.60,102092.59,33.73,148621.19,176,4,33.41,102125.58,37.73,30977.73,160,6,33.60,102111.37,47.69,643216.06,160,6,34.00,102182.12,51.15,363830.16,160,3,33.94,102212.52,52.83,50000.00,160,3,33.75,102198.60,41.36,198526.56,176,0,33.68,102170.16,45.28,280164.16,176,0
63404,0,0,32.80,102115.65,36.19,166287.75,176,4,32.61,102094.46,33.99,147084.17,176,4,33.44,102127.27,37.33,125922.28,176,4,33.64,102112.73,46.80,279475.97,176,4,33.96,102184.62,48.65,65073.71,176,9,33.89,102213.23,49.97,39714.55,176,9,33.76,102196.68,39.63,202291.58,176,6,33.68,102170.69,42.98,289183.84,176,6
64404,-1,0,32.82,102119.94,36.08,913062.88,176,3,32.63,102098.90,34.47,826806.62,176,3,33.46,102126.51,37.29,164842.23,160,2,33.72,102114.13,46.85,2010306.75,176,1,34.01,102183.41,46.78,204840.97,176,6,33.93,102214.60,47.74,115758.53,176,6,33.87,102204.32,38.66,82660.64,176,2,33.80,102179.28,41.57,125091.62,176,2
65404,-2,0,32.82,102121.48,35.77,911843.25,176,3,32.65,102098.92,34.87,818381.63,176,3,33.50,102130.04,37.38,903994.69,176,0,33.72,102113.39,47.30,49459.04,176,9,34.14,102190.55,45.73,682439.19,176,2,34.03,102217.37,46.46,350325.00,176,2,33.90,102201.97,38.21,503689.12,176,9,33.84,102171.99,40.86,2309557.25,176,8
66404,-3,0,32.87,102121.65,35.47,885238.81,176,2,32.68,102101.07,35.30,814962.19,176,3,33.49,102126.88,37.54,26058.63,176,8,33.79,102119.11,47.99,48420.66,176,7,34.09,102189.30,44.68,64826.54,176,8,33.97,102217.58,45.33,40353.09,176,8,33.84,102202.16,37.73,85049.84,176,5,33.84,102178.63,40.26,59410.54,176,4
67404,-4,0,32.86,102117.80,35.16,886388.25,176,2,32.72,102100.93,35.84,791344.69,176,2,33.54,102127.80,37.82,30425.48,160,6,33.79,102113.12,48.78,273431.25,176,5,34.14,102193.16,43.36,211570.25,176,5,34.02,102216.65,43.84,124271.84,176,5,33.95,102199.38,37.09,100787.40,160,1,33.90,102171.55,39.24,408212.09,160,1
68404,-4,0,32.89,102121.89,34.83,881239.25,176,2,32.77,102102.69,36.63,778707.25,176,2,33.59,102126.88,38.01,123195.38,176,3,33.83,102112.48,49.56,628992.63,160,2,34.21,102184.97,42.94,363830.16,160,1,34.10,102211.30,43.71,50000.00,160,1,34.00,102198.30,37.08,505554.19,176,7,33.96,102171.51,39.08,744186.06,176,7
69404,-3,1,32.90,102121.11,34.78,877839.69,176,2,32.80,102102.89,37.67,979904.31,176,1,33.60,102128.60,38.35,701369.88,176,1,33.87,102114.37,50.40,2577721.75,176,0,34.23,102196.39,44.18,61731.37,176,8,34.13,102214.89,45.80,50000.00,160,7,33.96,102201.45,37.28,48724.78,160,3,33.93,102172.71,39.49,392939.38,160,3
70404,-4,1,33.37,102126.38,34.90,40012.50,160,4,33.26,102100.55,38.30,38670.70,160,4,33.40,102127.95,38.46,31434.19,160,7,33.68,102116.62,50.93,57334.83,160,7,34.08,102187.25,45.92,263917.53,160,5,34.04,102213.69,48.59,133716.38,176,4,33.95,102198.86,37.04,47985.00,160,3,33.93,102167.04,39.41,386269.34,160,3
71404,-5,2,33.42,102115.80,34.60,47477.75,160,7,33.35,102098.01,37.99,36866.36,160,7,33.54,102121.28,38.26,128385.16,160,7,33.80,102112.36,51.00,209235.80,176,6,33.92,102191.43,47.80,70914.13,160,9,33.93,102215.50,51.08,38953.13,160,8,33.87,102204.40,37.23,310773.91,160,7,33.87,102172.21,39.87,376678.31,160,6
72470,-7,0,33.36,102122.20,34.37,948587.31,176,1,33.27,102100.34,37.39,842105.25,176,1,33.74,102124.23,37.93,779151.62,176,0,34.03,102112.45,50.64,1971126.12,176,0,34.29,102188.04,49.80,363830.16,160,1,34.30,102212.63,53.32,197721.56,160,0,33.51,102200.76,37.62,1317465.37,176,3,33.54,102175.07,40.77,1941692.37,176,3
73470,-7,0,33.10,102118.38,34.11,52631.58,160,7,33.05,102099.99,36.73,76784.64,160,7,33.70,102123.66,37.52,106511.34,160,5,33.97,102113.52,50.03,200981.36,160,5,34.28,102184.11,51.28,363830.16,160,3,34.32,102211.92,54.82,50000.00,160,3,33.92,102201.65,38.21,50000.00,160,3,33.92,102170.77,41.84,67922.52,160,3
74470,-6,0,33.06,102118.86,34.06,46360.02,160,7,33.01,102101.29,36.35,68467.51,160,7,33.72,102127.42,37.17,113374.66,176,3,34.01,102115.91,49.54,258716.53,176,3,34.27,102186.00,52.48,71628.43,160,9,34.29,102214.87,55.88,42737.90,160,9,34.07,102201.21,38.62,471998.16,176,9,34.07,102171.77,42.69,642006.25,176,9
75470,-4,0,33.04,102117.70,34.03,147465.44,176,6,33.00,102099.77,36.10,62500.00,160,7,33.73,102127.67,36.95,749085.56,176,1,34.01,102113.66,49.25,2539367.75,176,0,34.33,102188.54,53.62,162798.09,176,6,34.34,102216.55,56.92,85733.42,176,6,34.04,102200.53,38.80,79207.92,176,5,34.04,102170.79,43.23,115289.35,176,5
76470,-2,0,33.06,102116.18,34.05,145827.41,176,6,33.03,102100.90,35.91,57104.62,160,7,33.71,102124.76,36.77,29237.09,176,8,34.01,102113.12,48.87,54099.75,176,8,34.44,102193.98,54.52,527020.06,176,2,34.45,102221.40,57.79,234862.39,176,2,34.13,102203.95,38.38,79281.51,176,2,34.14,102174.98,43.25,113374.66,176,2
77470,1,0,33.07,102117.87,34.10,145454.55,176,6,33.03,102100.79,35.76,132470.89,176,6,33.77,102130.78,36.69,26251.03,176,7,34.05,102116.12,48.75,604486.44,160,6,34.37,102188.46,55.24,55870.80,176,9,34.39,102215.48,58.48,31387.94,176,9,34.15,102199.91,37.95,496364.53,176,7,34.16,102169.98,43.10,676354.00,176,7
78470,1,0,33.06,102116.88,33.81,161107.61,176,5,33.03,102098.05,35.24,132265.56,176,6,33.77,102126.91,36.30,131653.37,176,4,34.05,102115.42,48.40,270398.72,176,4,34.47,102196.94,55.88,160804.02,176,5,34.43,102215.52,58.98,81244.05,176,6,34.14,102204.42,37.65,37613.87,176,4,34.17,102176.31,43.30,53826.75,176,4
79470,1,0,33.08,102117.52,33.45,160804.02,176,5,33.03,102098.81,34.57,132163.14,176,6,33.78,102122.70,35.81,172856.17,160,2,34.03,102112.82,47.34,631319.37,160,2,34.52,102194.77,56.41,524993.56,176,2,34.54,102222.34,59.39,225699.80,176,2,34.21,102200.96,37.60,181303.11,176,0,34.24,102173.62,43.74,243057.20,176,0
80470,2,0,33.06,102115.84,33.26,148491.87,176,4,33.03,102099.55,34.02,131856.81,176,5,33.82,102125.45,35.55,955223.87,176,0,34.03,102114.68,45.71,51179.53,176,9,34.47,102194.68,56.71,55006.45,176,8,34.49,102223.39,59.64,30910.41,176,8,34.17,102198.70,37.19,193463.06,176,6,34.20,102172.78,43.72,261091.28,176,6
81470,2,0,33.07,102112.32,33.18,147848.69,176,4,33.04,102098.91,33.46,131450.58,176,5,33.81,102125.52,35.40,26694.47,176,8,34.05,102118.24,43.74,49316.12,176,7,34.47,102193.57,55.52,172681.28,176,5,34.39,102223.43,58.97,88033.02,176,5,34.23,102203.01,36.34,81166.77,176,2,34.27,102177.95,42.85,118573.41,176,2
82470,2,0,32.95,102110.02,32.80,149140.69,176,4,32.95,102097.84,32.75,132573.80,176,5,33.73,102122.87,34.80,32736.57,160,6,33.94,102112.82,41.47,298281.38,176,5,34.34,102183.80,52.17,363830.16,160,1,34.26,102214.31,55.72,50000.00,160,1,34.10,102199.57,34.84,527835.06,176,9,34.11,102169.30,40.84,2339234.75,176,8
83470,2,0,32.93,102115.74,31.88,902202.63,176,3,32.91,102095.84,31.68,136170.22,176,4,33.73,102123.80,33.58,139395.59,176,4,33.98,102112.61,39.05,304128.31,176,3,34.30,102183.89,48.32,363830.16,160,7,34.20,102216.44,51.56,47398.63,160,7,34.03,102198.01,33.21,85561.50,176,5,34.09,102176.87,38.37,58195.04,176,4
84470,2,0,32.88,102118.20,30.93,904593.62,176,3,32.88,102097.09,30.78,136715.62,176,4,33.75,102126.61,32.65,803452.31,176,1,33.98,102114.48,37.32,2241313.25,176,1,34.42,102193.09,45.03,363830.16,160,4,34.29,102220.46,47.83,131856.81,160,4,34.10,102199.90,32.05,102728.73,160,1,34.12,102173.29,36.31,400782.78,160,1
85470,2,0,32.82,102117.39,30.10,889274.87,176,2,32.79,102094.18,29.99,137044.97,176,4,33.63,102120.38,31.78,28045.57,176,9,33.89,102112.07,35.84,52599.14,176,8,34.29,102183.90,42.44,3208145.75,176,0,34.19,102214.79,44.94,1395570.75,176,0,34.08,102198.19,31.23,545987.75,176,7,34.08,102170.40,34.89,801565.56,176,7
86470,2,0,32.80,102116.78,29.10,896280.06,176,2,32.77,102097.82,29.06,802507.81,176,3,33.68,102124.43,30.69,28100.99,176,7,33.92,102109.80,34.06,701369.88,160,6,34.32,102184.41,39.69,363830.16,160,7,34.20,102213.16,41.94,52566.73,160,7,34.07,102198.90,30.32,49980.48,160,3,34.08,102170.80,33.44,409927.94,160,3
